ï»¿ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Tenure_Years,Tenure_Months,Total_Spend,Total_Purchases,Customer_Type,Family_Size,Campaign_Acceptance_Rate
538,1989,Graduation,Single,46107,1,0,2014-10-02,78,31,9,27,16,9,33,1,1,1,4,3,0,0,0,0,0,0,0,36,10,10,125.00,7,High-income,2,0.00
7922,1951,PhD,Single,64950,0,1,2012-12-08,29,819,0,72,12,0,63,2,11,2,10,7,0,1,0,0,0,0,0,74,12,8,966.00,25,High-income,2,20.00
5692,1989,Basic,Married,25443,1,0,2012-12-22,82,1,4,3,8,9,7,1,1,0,3,8,0,0,0,0,0,0,0,36,12,8,32.00,5,Medium-income,3,0.00
4843,1952,Graduation,Single,75127,0,0,2014-05-22,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0,73,11,3,833.00,19,High-income,1,0.00
6383,1971,PhD,Married,32892,1,0,2014-05-25,78,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,0,54,11,3,46.00,8,Medium-income,3,0.00
1628,1971,Graduation,Married,71796,0,0,2013-10-24,54,354,21,311,167,75,32,1,9,3,4,4,0,0,0,0,0,0,0,54,11,10,960.00,17,High-income,2,0.00
1204,1970,PhD,Married,67536,0,1,2013-05-22,45,1253,0,447,23,71,35,3,11,5,11,8,0,0,0,1,0,0,0,55,12,3,1829.00,30,High-income,3,20.00
3673,1971,Graduation,Single,55239,0,1,2013-07-14,59,371,17,238,23,24,106,3,7,5,11,5,0,0,0,0,0,0,0,54,12,1,779.00,26,High-income,2,0.00
760,1975,PhD,Divorced/Widowed,60554,1,0,2013-09-08,8,588,7,76,110,15,15,2,8,4,9,6,0,0,0,0,0,0,0,50,11,11,811.00,23,High-income,2,0.00
8957,1952,"2n Cycle",Single,64831,1,1,2013-10-06,51,480,86,249,75,86,144,8,6,3,5,6,0,0,0,0,0,0,0,73,11,10,1120.00,22,High-income,3,0.00
4128,1962,PhD,Married,56067,0,1,2013-07-20,51,517,12,54,16,6,120,2,7,4,7,5,0,0,0,0,0,0,0,63,12,1,725.00,20,High-income,3,0.00
6810,1983,Graduation,Divorced/Widowed,82025,0,0,2013-05-28,76,267,98,606,48,70,98,1,3,2,6,1,0,0,1,0,0,0,1,42,12,2,1187.00,12,High-income,1,20.00
5386,1953,Graduation,Married,94384,0,0,2013-04-03,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,1,72,12,4,2302.00,18,High-income,2,60.00
8700,1986,Basic,Single,14906,0,0,2012-12-22,86,7,7,14,7,16,15,3,2,1,3,7,0,0,0,0,0,0,0,39,12,8,66.00,9,Low-income,1,0.00
3202,1987,PhD,Married,51563,0,0,2012-01-10,60,1166,0,48,0,0,36,1,4,4,10,8,0,1,1,0,0,0,0,38,13,7,1250.00,19,High-income,2,40.00
1328,1982,"2n Cycle",Married,57937,0,1,2014-02-16,56,261,42,144,55,48,133,3,4,4,9,3,0,0,0,0,0,0,0,43,11,6,683.00,20,High-income,3,0.00
8405,1979,Graduation,Divorced/Widowed,68274,1,1,2013-09-30,83,135,25,51,23,25,46,2,4,2,5,3,0,0,0,0,0,0,0,46,11,10,305.00,13,High-income,3,0.00
6515,1977,Graduation,Married,39771,1,0,2013-06-12,92,6,2,18,2,8,14,1,2,0,3,4,0,0,0,0,0,0,0,48,12,2,50.00,6,Medium-income,3,0.00
2882,1975,"2n Cycle",Divorced/Widowed,67893,0,1,2012-01-10,31,711,28,142,49,18,47,2,3,2,9,8,0,0,0,0,0,0,0,50,13,7,995.00,16,High-income,2,0.00
7574,1979,PhD,Married,27922,1,0,2014-10-05,80,11,0,13,2,4,11,1,2,0,3,4,0,0,0,0,0,0,0,46,10,10,41.00,6,Medium-income,3,0.00
6387,1976,PhD,Married,52190,1,1,2014-08-05,39,42,0,17,0,0,18,3,2,1,3,5,1,0,0,0,0,0,0,49,11,0,77.00,9,High-income,4,20.00
5320,1973,Master,Divorced/Widowed,44051,1,1,2013-01-29,20,79,7,58,6,3,18,4,3,1,4,6,0,0,0,0,0,0,1,52,12,6,171.00,12,High-income,3,0.00
5048,1971,PhD,Single,42767,2,0,2013-11-05,53,20,6,43,19,5,38,1,3,1,2,8,0,0,0,0,0,0,0,54,11,9,131.00,7,High-income,3,0.00
8146,1976,Master,Married,46106,1,1,2014-11-05,84,30,0,8,2,0,14,1,1,1,2,6,0,0,0,0,0,0,0,49,10,9,54.00,5,High-income,4,0.00
10031,1976,PhD,Married,16927,1,1,2013-10-02,50,20,2,23,3,1,4,5,3,0,4,8,0,0,0,0,0,0,0,49,11,10,53.00,12,Low-income,4,0.00
5748,1965,Graduation,Married,59754,0,1,2012-01-12,96,115,27,44,4,146,139,3,5,2,6,5,0,0,0,0,0,0,1,60,13,7,475.00,16,High-income,3,0.00
2134,1952,Graduation,Single,53700,0,1,2012-08-17,94,263,5,233,69,41,83,4,5,5,8,5,0,0,0,0,0,0,0,73,13,0,694.00,22,High-income,2,0.00
1523,1973,Graduation,Married,59041,1,1,2014-07-05,25,69,2,15,2,2,6,2,2,0,4,5,0,0,0,0,0,0,0,52,11,1,96.00,8,High-income,4,0.00
9665,1957,PhD,Divorced/Widowed,54237,0,1,2013-04-27,48,267,3,30,4,0,57,4,5,2,5,6,0,0,0,0,0,0,0,68,12,3,361.00,16,High-income,2,0.00
4640,1967,Graduation,Divorced/Widowed,70647,0,1,2012-09-21,65,561,85,171,25,123,114,2,4,7,13,2,0,0,0,0,0,0,0,58,12,11,1079.00,26,High-income,2,0.00
3635,1962,PhD,Single,52597,0,1,2014-07-05,69,492,0,37,7,0,42,3,6,3,8,5,0,0,0,0,0,0,0,63,11,1,578.00,20,High-income,2,0.00
3547,1969,Master,Married,41021,1,0,2012-12-30,12,14,7,9,6,16,12,2,2,0,3,6,0,0,0,0,0,0,1,56,12,7,64.00,7,High-income,3,0.00
2456,1975,PhD,Married,40233,0,1,2013-10-14,84,80,4,46,0,17,2,5,2,1,5,6,0,0,0,0,0,0,0,50,11,10,149.00,13,High-income,3,0.00
5633,1980,Graduation,Married,50183,1,1,2014-06-25,47,97,12,84,13,10,15,7,3,1,6,5,0,0,0,0,0,0,0,45,11,2,231.00,17,High-income,4,0.00
7801,1959,Graduation,Married,54753,0,1,2013-12-09,87,197,107,227,7,59,131,3,5,2,11,4,0,0,0,0,0,0,0,66,11,8,728.00,21,High-income,3,0.00
10489,1973,Graduation,Married,92955,0,0,2013-08-19,35,693,21,925,31,24,84,1,6,7,9,2,0,0,1,1,0,0,1,52,12,0,1778.00,23,High-income,2,40.00
7011,1973,Graduation,Married,33471,1,0,2012-12-10,47,43,2,27,0,9,12,3,3,0,4,7,0,0,0,0,0,0,0,52,12,8,93.00,10,Medium-income,3,0.00
2620,1974,PhD,Married,34596,1,0,2013-04-13,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,1,51,12,4,23.00,4,Medium-income,3,0.00
3933,1980,Graduation,Married,44010,1,0,2012-10-13,46,186,36,234,86,72,48,6,10,2,6,9,0,0,0,0,0,0,0,45,12,10,662.00,24,High-income,3,0.00
10981,1988,Graduation,Married,84219,0,0,2014-02-02,27,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,0,37,11,6,1198.00,18,High-income,2,0.00
1734,1968,PhD,Married,40706,2,1,2013-01-17,37,59,0,11,4,2,5,4,3,0,4,7,0,0,0,0,0,0,0,57,12,7,81.00,11,High-income,5,0.00
10995,1988,"2n Cycle",Married,15716,1,0,2012-12-11,8,16,5,30,8,7,26,3,3,0,4,8,0,0,0,0,0,1,0,37,12,8,92.00,10,Low-income,3,0.00
6357,1959,"2n Cycle",Divorced/Widowed,59052,0,1,2013-11-17,29,230,35,75,63,57,31,3,7,1,7,5,0,0,0,0,0,0,0,66,11,9,491.00,18,High-income,2,0.00
9209,1971,Master,Married,80573,0,0,2012-10-14,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,0,54,12,10,1564.00,24,High-income,2,0.00
10286,1962,Graduation,Married,83715,0,0,2014-03-02,2,318,8,407,150,35,8,1,2,8,13,0,0,0,0,0,0,0,0,63,11,5,926.00,24,High-income,2,0.00
2611,1959,Master,Married,82576,0,0,2012-01-08,66,1206,55,445,168,18,18,1,2,4,12,1,0,0,1,0,0,0,0,66,13,7,1910.00,19,High-income,2,20.00
1600,1965,Master,Married,56962,2,1,2013-11-10,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,0,60,11,9,411.00,21,High-income,5,0.00
3308,1952,Graduation,Married,35704,1,1,2014-03-01,54,30,9,12,2,11,30,3,2,0,4,4,0,0,0,0,0,0,0,73,11,5,94.00,9,Medium-income,4,0.00
5407,1954,Graduation,Married,53103,0,1,2013-12-09,70,729,17,133,11,0,195,5,10,6,7,7,1,0,0,0,0,0,0,71,11,8,1085.00,28,High-income,3,20.00
2166,1960,"2n Cycle",Divorced/Widowed,46779,1,1,2013-12-07,55,12,1,3,0,0,7,1,0,1,2,4,0,0,0,0,0,0,0,65,11,8,23.00,4,High-income,3,0.00
3955,1965,Graduation,Divorced/Widowed,4861,0,0,2014-06-22,20,2,1,1,1,0,1,0,0,0,0,14,0,0,0,0,0,0,0,60,11,2,6.00,0,Low-income,1,0.00
6634,1979,Master,Divorced/Widowed,33462,1,0,2013-07-08,78,22,3,18,0,0,11,1,2,0,3,7,0,0,0,0,0,0,0,46,12,1,54.00,6,Medium-income,2,0.00
3056,1978,Graduation,Divorced/Widowed,63693,0,1,2013-10-14,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0,47,11,10,1150.00,29,High-income,2,0.00
5718,1950,Graduation,Married,80763,0,0,2013-08-15,17,674,168,108,192,42,231,1,5,11,6,3,0,0,1,1,0,0,1,75,12,0,1415.00,23,High-income,2,40.00
6872,1974,PhD,Married,65352,0,1,2013-08-21,43,284,3,84,4,7,23,2,4,2,8,4,0,0,0,0,0,0,0,51,12,0,405.00,16,High-income,3,0.00
8164,1978,PhD,Married,82170,0,0,2013-11-25,13,1023,93,651,49,55,37,1,5,6,7,2,0,0,0,0,0,0,0,47,11,9,1908.00,19,High-income,2,0.00
4580,1969,Graduation,Married,75759,0,0,2013-10-25,46,1394,22,708,89,91,182,1,9,7,9,5,1,0,1,1,0,0,1,56,11,10,2486.00,26,High-income,2,60.00
9305,1976,"2n Cycle",Single,79689,0,0,2013-12-05,65,311,26,640,180,37,121,1,4,9,13,2,0,0,0,0,0,0,0,49,11,8,1315.00,27,High-income,1,0.00
453,1956,PhD,Divorced/Widowed,35340,1,1,2014-06-29,1,27,0,12,0,1,5,2,2,0,3,5,0,0,0,0,0,0,0,69,11,1,45.00,7,Medium-income,3,0.00
8545,1954,Graduation,Divorced/Widowed,85683,0,0,2014-03-21,6,1296,17,311,45,69,51,1,2,4,10,1,0,1,1,1,1,0,1,71,11,5,1789.00,17,High-income,1,80.00
9850,1972,"2n Cycle",Married,24884,1,0,2012-11-29,32,3,6,7,0,0,3,1,0,0,3,7,0,0,0,0,0,0,0,53,12,8,19.00,4,Medium-income,3,0.00
7378,1981,Master,Married,42021,1,0,2012-08-31,34,393,5,136,7,5,27,5,10,1,6,9,1,0,0,0,0,0,0,44,12,11,573.00,22,High-income,3,20.00
7646,1989,Graduation,Single,64449,1,0,2014-02-18,70,218,63,282,137,35,70,4,5,3,12,4,0,0,0,0,0,0,0,36,11,6,805.00,24,High-income,2,0.00
1640,1954,Graduation,Divorced/Widowed,64587,1,1,2014-06-22,49,66,0,16,0,6,20,2,1,1,4,3,0,0,0,0,0,0,0,71,11,2,108.00,8,High-income,3,0.00
5184,1995,Graduation,Single,34824,0,0,2014-03-26,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,0,30,11,4,23.00,4,Medium-income,1,0.00
8492,1978,Graduation,Married,75437,0,0,2013-09-11,25,795,0,545,95,58,0,1,8,4,10,6,0,0,0,1,0,0,0,47,11,11,1493.00,23,High-income,2,20.00
11188,1957,Graduation,Married,26091,1,1,2014-02-25,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,0,68,11,6,89.00,9,Medium-income,4,0.00
1212,1973,Graduation,Married,52845,1,0,2013-08-13,7,384,25,292,130,41,64,3,8,8,6,6,1,0,0,0,0,0,0,52,12,0,936.00,25,High-income,3,20.00
9097,1956,Graduation,Divorced/Widowed,46086,0,1,2013-03-11,34,244,8,32,7,2,50,4,3,1,8,4,0,0,0,0,0,0,0,69,12,5,343.00,16,High-income,2,0.00
10473,1956,PhD,Divorced/Widowed,78028,0,1,2012-10-09,38,158,19,288,25,0,38,1,6,4,9,7,0,1,1,0,0,0,1,69,12,10,528.00,20,High-income,2,40.00
7962,1987,PhD,Single,95169,0,0,2013-09-10,1,1285,21,449,106,20,20,1,4,3,4,1,0,0,1,1,0,0,1,38,11,11,1901.00,12,High-income,1,40.00
9984,1981,"2n Cycle",Married,56337,1,1,2013-03-27,25,349,16,144,28,5,182,5,8,5,4,8,1,0,0,1,0,0,1,44,12,4,724.00,22,High-income,4,40.00
5527,1987,Graduation,Married,22434,1,0,2013-02-13,25,4,12,11,3,13,15,2,2,0,3,8,0,0,0,0,0,0,0,38,12,6,58.00,7,Medium-income,3,0.00
6374,1954,PhD,Married,36930,0,1,2013-05-17,50,223,2,31,0,2,39,5,5,2,4,8,0,0,0,0,0,0,0,71,12,3,297.00,16,Medium-income,3,0.00
7453,1954,Graduation,Single,36130,0,1,2013-02-02,46,157,43,127,68,56,37,6,3,8,4,4,1,0,0,0,0,0,1,71,12,6,488.00,21,Medium-income,2,20.00
8952,1953,Master,Married,65569,0,1,2012-05-11,96,397,46,288,20,38,70,2,6,5,10,3,0,0,0,0,0,0,0,72,13,3,859.00,23,High-income,3,0.00
241,1952,Graduation,Married,83844,0,0,2013-12-05,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,73,11,8,1574.00,20,High-income,2,20.00
8975,1968,Graduation,Married,19514,1,1,2014-01-26,47,14,3,21,2,1,28,4,3,1,2,8,1,0,0,0,0,0,0,57,11,6,69.00,10,Low-income,4,20.00
6119,1963,PhD,Single,36736,1,1,2013-10-05,52,10,0,3,0,0,4,1,1,0,2,6,0,0,0,0,0,0,0,62,11,10,17.00,4,Medium-income,3,0.00
5236,1979,Graduation,Married,77568,0,1,2012-08-25,30,1230,0,396,232,178,158,1,10,2,8,5,0,1,1,1,0,0,0,46,13,0,2194.00,21,High-income,3,60.00
5723,1976,PhD,Married,49187,0,1,2014-11-01,63,81,1,31,2,1,0,1,1,1,5,2,0,0,0,0,0,0,0,49,10,9,116.00,8,High-income,3,0.00
1710,1978,Graduation,Single,30168,1,0,2013-07-03,51,154,20,66,0,12,27,7,6,1,4,9,0,0,0,0,0,0,0,47,12,1,279.00,18,Medium-income,2,0.00
1970,1968,Master,Married,34053,0,1,2012-10-09,14,63,0,21,7,0,12,1,3,0,3,8,0,0,0,0,0,0,0,57,12,10,103.00,7,Medium-income,3,0.00
5313,1971,Master,Married,38196,1,1,2014-04-18,20,30,0,11,0,0,3,3,2,0,4,5,0,0,0,0,0,0,0,54,11,4,44.00,9,Medium-income,4,0.00
10634,1951,Master,Married,59412,0,0,2014-04-19,56,90,67,165,30,43,11,1,4,2,8,3,0,0,0,0,0,0,0,74,11,4,406.00,15,High-income,2,0.00
